douyu(ljk播放器),#genre#
西峰综合,http://39.134.32.102:6610/270000001111/1110000160/index.m3u8IASHttpSessionId=OTTzgand
正宁综合,http://39.134.32.102:6610/270000001111/1110000184/index.m3u8IASHttpSessionId=OTTzgand
秦安综合,http://39.134.32.102:6610/270000001111/1110000189/index.m3u8IASHttpSessionId=OTTzgand
武山综合,http://39.134.32.102:6610/270000001111/1110000170/index.m3u8IASHttpSessionId=OTTzgand
民勤综合,http://39.134.32.102:6610/270000001111/1110000150/index.m3u8IASHttpSessionId=OTTzgand
天祝综合,http://39.134.32.102:6610/270000001111/1110000144/index.m3u8IASHttpSessionId=OTTzgand
高台综合,http://39.134.32.102:6610/270000001111/1110000146/index.m3u8IASHttpSessionId=OTTzgand
阿克塞综合,http://39.134.32.102:6610/270000001111/1110000018/index.m3u8IASHttpSessionId=OTTzgand
积石山综合,http://39.134.32.102:6610/270000001111/1110000152/index.m3u8IASHttpSessionId=OTTzgand
云南,#genre#
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flvzyund
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,http://live.ynbit.com/hls/km-1/index.m3u8zyund
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flvzyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flvzyund
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flvzyund
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8zyund
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flvzyund
昆明教,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8zyund
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8zyund
楚雄综合,http://live.ynbit.com/hls/cx-1/index.m3u8zyund
德宏新闻综合,http://live.ynbit.com/hls/dh-1/index.m3u8zyund
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flvzyund
红河州新闻综合,http://live.ynbit.com/hls/hh-1/index.m3u8zyund
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flvzyund
文山州新闻综合,http://live.ynbit.com/hls/ws-1/index.m3u8zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flvzyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8zyund
文山州公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flvzyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8zyund
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8zyund
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1zyund
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8zyund
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8zyund
迪庆综合,http://live.ynbit.com/hls/dq-1/index.m3u8zyund
大理州新闻综合,http://live.ynbit.com/hls/dl-1/index.m3u8zyund
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8zyund
西双版纳综合,http://live.ynbit.com/hls/bn-1/index.m3u8zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8zyund
安宁综合,http://tv-live.ynkmit.com/tv/anning.m3u8txSecret=7528f35fb4b62bd24d55b891899db68f&txTime=632C8680;{User-Agent@0151zyund}
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8zyund
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8zyund
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8zyund
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8zyund
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8zyund
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flvzyund
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flvzyund
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8zyund
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8zyund
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8zyund
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flvzyund
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8zyund
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8zyund
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8zyund
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flvzyund
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8zyund
龙陵综合频道,rtmp://hwzbout.yunshicloud.com/ey0321/l0vlcizyund
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8zyund
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8zyund
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8zyund
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8zyund
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8zyund
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8zyund
镇康综合,rtmp://hwzbout.yunshicloud.com/cv8ggj/68e3x9zyund
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8zyund
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8zyund
易门综合,http://zb-live.ynurl.com/live/ym927.m3u8zyund
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8zyund
四川,#genre#
四川卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-sichuanstv/1.m3u8IASHttpSessionId=OTTzsicd
康巴卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221226207/index.m3u8zsicd
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8zsicd
绵阳综合,http://live.sctvcloud.com/live/mytvzh.m3u8zsicd
绵阳综合,rtmp://live.sctvcloud.com/live/mytvzhzsicd
绵阳科技,http://live.sctvcloud.com/live/mytvgg.m3u8zsicd
绵阳科技,rtmp://live.sctvcloud.com/live/mytvggzsicd
南充新闻,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8zsicd
南充新闻,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel15/playlist.m3u8zsicd
南充公共,https://nczbpull.ncntv.com.cn/nctv/2005.m3u8zsicd
南充公共,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8zsicd
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8zsicd
南充科教,https://file.ncntv.com.cn/cms/videos/nmip-media/channellive/channel13/playlist.m3u8zsicd
乐山新闻综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8zsicd
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flvzsicd
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8zsicd
乐山公共,http://channellive.leshantv.net/live/ch2.flvzsicd
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8zsicd
遂宁新闻综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8zsicd
遂宁公共频道,http://play.sngdxsn.com/live/gggy/playlist.m3u8zsicd
雅安新闻综合,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8zsicd
雅安新闻综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flvzsicd
雅安新闻综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8zsicd
雅安公共,http://m3u8channel.wuxianyaan.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8zsicd
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flvzsicd
雅安雨城,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flvzsicd
雅安雨城,http://m3u8channel-yc.wuxianyaan.com/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8zsicd
雅安雨城,http://m3u8.ycchannel.yatv.tv/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8zsicd
广元综合,http://tv.dzsm.com:8100/chan/ch1.flvzsicd
广元综合,rtmp://tv.dzsm.com/chan/ch1zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8zsicd
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8zsicd
广元公共,rtmp://tv.dzsm.com/chan/ch2zsicd
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8zsicd
泸州公共,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8zsicd
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8zsicd
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8zsicd
凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1zsicd
凉山新闻综合,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8zsicd
凉山新闻综合,rtmp://tv.drs.i0834.cn/channellive/ch1zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8zsicd
凉山语,rtmp://tv.drs.yizu.tv/channellive/ch2zsicd
凉山语,http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8zsicd
凉山语,rtmp://tv.drs.i0834.cn/channellive/ch2zsicd
宜宾新闻综合,http://p2.weizan.cn/48393/657730224997692923/live.m3u8zsicd
宜宾公共,http://p2.weizan.cn/48393/333752817375588805/live.m3u8zsicd
自贡综合,https://sczghdl.tianma3600.com/sczg/zhpd.m3u8zsicd
自贡综合,rtmp://sczghdl.tianma3600.com/sczg/zhpdzsicd
自贡综合,http://110.189.153.160:1001/zhpd.flvzsicd
自贡公共,https://sczghdl.tianma3600.com/sczg/ggpd.m3u8zsicd
自贡公共,rtmp://sczghdl.tianma3600.com/sczg/ggpdzsicd
自贡公共,http://110.189.153.160:1002/ggpd.flvzsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8zsicd
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8zsicd
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8zsicd
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8zsicd
内江综合,http://njzb.scnj.tv:90/live/xwzh_xwzh800.m3u8zsicd
内江综合,http://njzb.scnj.tv:90/live/xwzh.m3u8zsicd
内江公共,http://njzb.scnj.tv:90/live/gggy_gggy800.m3u8zsicd
内江科教,http://njzb.scnj.tv:90/live/kjpd_kjpd800.m3u8zsicd
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8zsicd
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flvzsicd
甘孜综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8zsicd
阿坝综合,http://ablive.abatv.com.cn:90/live/zhpd.m3u8zsicd
阿坝文艺,http://ablive.abatv.com.cn:90/live/wypd.m3u8zsicd
金堂电视台,https://p2.weizan.cn/2029575354/132309630725787078/live.m3u8zsicd
龙泉驿新闻综合,http://live.newslqy.com/live/xwpd.m3u8zsicd
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8zsicd
新都综合,rtmp://live.sctvcloud.com/live/xindulivezsicd
新都综合,http://live.sctvcloud.com/live/xindulive.m3u8zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8zsicd
珙县综合,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8zsicd
筠连综合,http://118.122.78.172:89/live1/live1.m3u8zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8zsicd
东兴综合,rtmp://live.sctvcloud.com/live/dongxingzsicd
隆昌新闻综合,rtmp://live.sctvcloud.com/live/longchangzsicd
隆昌新闻综合,http://live.sctvcloud.com/live/longchang.m3u8zsicd
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8zsicd
威远新闻综合,rtmp://dxplay.scwy.cn:1935/live/weiyuanzonghepingdaozsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8zsicd
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8zsicd
开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8zsicd
渠县新闻综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8zsicd
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8zsicd
仁和综合,rtmp://live.sctvcloud.com/live/rhlivezsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8zsicd
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8zsicd
茂县综合,http://pili-live-rtmp.scmxtv.com/scmxtv/mxtv.m3u8zsicd
茂县综合,rtmp://pili-live-rtmp.scmxtv.com/scmxtv/mxtvzsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8zsicd
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8zsicd
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai.m3u8zsicd
九寨沟新闻综合,rtmp://live.sctvcloud.com/live/jiuzhaizsicd
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8zsicd
朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8zsicd
朝天新闻综合,rtmp://tv.dzsm.com/chan/xqct
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8zsicd
剑阁新闻综合,rtmp://tv.dzsm.com/chan/xqjgzsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flvzsicd
青川新闻综合,rtmp://live.sctvcloud.com/live/qctv1zsicd
青川新闻综合,http://live.sctvcloud.com/live/qctv1.m3u8zsicd
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8zsicd
旺苍新闻综合,http://live.sctvcloud.com/live/wctv1.m3u8zsicd
旺苍新闻综合,rtmp://live.sctvcloud.com/live/wctv1zsicd
旺苍新闻综合,rtmp://tv.dzsm.com/chan/xqwczsicd
昭化综合,rtmp://live.sctvcloud.com/live/zhtv1zsicd
昭化综合,rtmp://tv.dzsm.com/chan/xqzhzsicd
彭山综合,http://139.9.142.175:8100/channellive/pstv.flvzsicd
彭山综合,rtmp://139.9.142.175:1935/channellive/pstvzsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8zsicd
仁寿综合,http://play.scrstv.com/TV/xwzh.m3u8zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8zsicd
甘洛综合,http://live.sctvcloud.com/live/ganluo.m3u8zsicd
甘洛综合,rtmp://live.sctvcloud.com/live/ganluozsicd
会东综合,http://112.45.133.129:90/live/xwzh.m3u8zsicd
会东综合,http://live.schdxww.com:90/live/xwzh.m3u8zsicd
金阳综合,http://live.jyrmtzx.com:8080/live/jyxw.m3u8zsicd
宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1.m3u8zsicd
宁南新闻综合,rtmp://live.sctvcloud.com/live/ningnantv1zsicd
西昌综合,http://103.252.251.199:18085/hls/xichangweishi.m3u8zsicd
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8zsicd
康定新闻综合,http://tv.drs.ganzitv.com:8100/channellive/kangding.flv
石渠综合,http://tv.drs.ganzitv.com:8100/channellive/shiqu.flvzsicd
宝兴综合,http://m3u8channel-bx.wuxianyaan.com/cms/videos/nmip-media-bx/channellive/channel11/playlist.m3u8zsicd
宝兴综合,http://flv.drs.tv.yatv.tv:8080/channellive/baoxingxian.flvzsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8zsicd
名山综合,http://m3u8channel-ms.wuxianyaan.com/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8zsicd
名山综合,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flvzsicd
名山综合,http://m3u8.mschannel.yatv.tv/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8zsicd
石棉综合,http://flv.drs.tv.yatv.tv:8080/channellive/shimian.flvzsicd
石棉综合,http://m3u8.smchannel.yatv.tv/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8zsicd
石棉综合,http://m3u8channel-sm.wuxianyaan.com/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8zsicd
荥经综合,http://m3u8channel-yj.wuxianyaan.com/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8zsicd
荥经综合,http://m3u8.yjchannel.yatv.tv/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8zsicd
荥经综合,http://flv.drs.tv.yatv.tv:8080/channellive/yingjing.flvzsicd
荥经综合,rtmp://drs.tv.yatv.tv:1935/channellive/yingjingzsicd
平昌新闻综合,rtmp://live.sctvcloud.com/live/pingchangzsicd
平昌新闻综合,http://live.sctvcloud.com/live/pingchang.m3u8zsicd
峨边电视台,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8zsicd
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1zsicd
井研综合,http://tvfile.jy.lsrm.org.cn/cms/videos/nmip-media-jy/channellive/channel3/playlist.m3u8zsicd
马边电视台,http://tvfile.mb.lsrm.org.cn/nmip-media/channellive/channel104860/playlist.m3u8zsicd
沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8zsicd
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01zsicd
沙湾综合,http://tvfile.sw.lsrm.org.cn/nmip-media/channellive/channel100064/playlist.m3u8zsicd
沙湾综合,rtmp://tv.sw.lsrm.org.cn/chan/ch1zsicd
峨眉山综合,rtmp://player.jrem.cn/emstvlive/ems01
金口河综合,rtmp://live.sctvcloud.com/live/jinkouhezsicd
金口河综合,http://live.sctvcloud.com/live/jinkouhe.m3u8zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8zsicd
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1zsicd
纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8zsicd
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8zsicd
蓬溪新闻综合,rtmp://live.sctvcloud.com/live/pengxilivezsicd
蓬溪新闻综合,http://live.sctvcloud.com/live/pengxilive.m3u8zsicd
邻水新闻综合,rtmp://live.sctvcloud.com/live/linshuizsicd
邻水新闻综合,http://live.sctvcloud.com/live/linshui.m3u8zsicd
前锋电视台,rtmp://live.sctvcloud.com/live/qianfengzsicd
前锋电视台,http://live.sctvcloud.com/live/qianfeng.m3u8zsicd
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.flvzsicd
安州综合,rtmp://live.sctvcloud.com/live/anzhoutv1zsicd
安州综合,http://live.sctvcloud.com/live/anzhoutv1.m3u8zsicd
北川电视一套,rtmp://live.sctvcloud.com/live/bcgqlivezsicd
北川电视一套,http://live.sctvcloud.com/live/bcgqlive.m3u8zsicd
江油新闻综合,rtmp://live.sctvcloud.com/live/jiangyouzsicd
江油新闻综合,http://live.sctvcloud.com/live/jiangyou.m3u8zsicd
平武综合,rtmp://live.sctvcloud.com/live/pwtvzsicd
平武综合,http://live.sctvcloud.com/live/pwtv.m3u8zsicd
盐亭综合,rtmp://live.sctvcloud.com/live/yttvzsicd
盐亭综合,http://live.sctvcloud.com/live/yttv.m3u8zsicd
梓潼新闻综合,rtmp://live.sctvcloud.com/live/zttv-1zsicd
湖北,#genre#
湖北,http://39.135.32.6:6610/PLTV/77777777/224/3221225721/index.m3u8servicetype=1&IASHttpSessionId=OTTzhubd
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8zhubd
武汉新闻综合,http://video.hannews.com.cn/fs/livedit/579aab595e36f48a/adb11b845cc5a5ab.m3u8zhubd
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8zhubd
十堰新闻,rtmp://r2bj.weizan.cn/v/351104_837056569960221505zhubd
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8zhubd
十堰公共,rtmp://r2bj.weizan.cn/v/351104_694292401376336037zhubd
十堰经济旅游,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8zhubd
十堰经济旅游,rtmp://r2bj.weizan.cn/v/351104_791122427715011838zhubd
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8zhubd
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8zhubd
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
云梦综合频道,http://ymtvplay.gdnewmedia.cc/live/ymzh.m3u8zhubd
云梦党建农业,http://ymtvplay.gdnewmedia.cc/live/ymdj.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
建始综合,http://jianshi-live21.cjyun.org/10094/s10094-jstv1.m3u8auth_key=1672502399-0-0-7cab5b7dbbf6c1ce2c41ea828cc0ea3f
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8zhubd
保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8zhubd
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8zhubd
